"","Country","Export","Year","import","Net","Region","shape"
"114034","Moldova",1056084948,"2003",1718305266,-662220318,"Europe & Central Asia","Other"
"114051","Madagascar",1263720593,"2003",1755712693,-491992100,"Sub-Saharan Africa","Other"
"114068","Maldives",0,"2003",0,0,"South Asia","Other"
"114085","Mexico",1.7767e+11,"2003",1.88499e+11,-1.0829e+10,"Latin America & Caribbean","Other"
"114102","Marshall Islands",0,"2003",0,0,"East Asia & Pacific","Other"
"114104","Mali",1212062076,"2003",1545515187,-333453111,"Sub-Saharan Africa","Other"
"114121","Malta",5877887789,"2003",5830431319,47456470,"Middle East & North Africa","Other"
"114137","Myanmar",21726064.4,"2003",16579332.42,5146731.98,"East Asia & Pacific","Other"
"114154","Montenegro",434309623.4,"2003",790611783.3,-356302159.9,"Europe & Central Asia","Other"
"114171","Mongolia",835170861.9,"2003",1083962182,-248791320.1,"East Asia & Pacific","Other"
"114188","Mozambique",1430924894,"2003",2851596191,-1420671297,"Sub-Saharan Africa","Other"
"114205","Mauritania",335273542.9,"2003",731711211.6,-396437668.7,"Sub-Saharan Africa","Other"
"114222","Mauritius",3179542319,"2003",3107144777,72397542,"Sub-Saharan Africa","Other"
"114239","Malawi",647237088.5,"2003",984214280.2,-336977191.7,"Sub-Saharan Africa","Other"
"114256","Malaysia",1.17854e+11,"2003",96153421053,21700578947,"East Asia & Pacific","Other"
"114273","Namibia",2139539096,"2003",2587532011,-447992915,"Sub-Saharan Africa","Other"
"114290","Niger",415117034.5,"2003",677014447.5,-261897413,"Sub-Saharan Africa","Other"
"114307","Nigeria",28065394965,"2003",23692877635,4372517330,"Sub-Saharan Africa","Other"
"114324","Nicaragua",1102014235,"2003",2207225622,-1105211387,"Latin America & Caribbean","Other"
"114341","Netherlands",3.41456e+11,"2003",3.02775e+11,3.8681e+10,"Europe & Central Asia","Other"
"114358","Norway",90697014209,"2003",61614784893,29082229316,"Europe & Central Asia","Other"
"114375","Nepal",993875698,"2003",1807224670,-813348972,"South Asia","Other"
"114392","New Zealand",26333821913,"2003",24776474899,1557347014,"East Asia & Pacific","Other"
"114409","Oman",10764629389,"2003",7094928479,3669700910,"Middle East & North Africa","Other"
"114426","Pakistan",13917671163,"2003",13423663992,494007171,"South Asia","Other"
"114443","Panama",7441313900,"2003",8264774200,-823460300,"Latin America & Caribbean","Other"
"114460","Peru",11167509772,"2003",10929811451,237698321,"Latin America & Caribbean","Other"
"114477","Philippines",39568639223,"2003",45891309754,-6322670531,"East Asia & Pacific","Other"
"114494","Palau",62469600,"2003",118797800,-56328200,"East Asia & Pacific","Other"
"114497","Papua New Guinea",2454905169,"2003",1910762304,544142865,"East Asia & Pacific","Other"
"114514","Poland",72630428634,"2003",78404772312,-5774343678,"Europe & Central Asia","Other"
"114531","Portugal",44130741535,"2003",55570759594,-11440018059,"Europe & Central Asia","Other"
"114548","Paraguay",3626068859,"2003",2613734808,1012334051,"Latin America & Caribbean","Other"
"114565","Qatar",14519780220,"2003",6699450549,7820329671,"Middle East & North Africa","Other"
"114582","Romania",20680090361,"2003",25126265060,-4446174699,"Europe & Central Asia","Other"
"114599","Russia",1.51698e+11,"2003",1.0276e+11,4.8938e+10,"Europe & Central Asia","Target"
"114616","Rwanda",156051743.2,"2003",434576075.7,-278524332.5,"Sub-Saharan Africa","Other"
"114633","Saudi Arabia",98956800000,"2003",51744266667,47212533333,"Middle East & North Africa","Other"
"114650","Sudan",2616599318,"2003",3029863859,-413264541,"Sub-Saharan Africa","Other"
"114667","Senegal",2311722943,"2003",3363575396,-1051852453,"Sub-Saharan Africa","Other"
"114684","Singapore",1.99023e+11,"2003",1.72337e+11,2.6686e+10,"East Asia & Pacific","Other"
"114701","Solomon Islands",87864213.49,"2003",105397087.6,-17532874.11,"East Asia & Pacific","Other"
"114718","Sierra Leone",192923463.5,"2003",443246731.1,-250323267.6,"Sub-Saharan Africa","Other"
"114735","El Salvador",3433269900,"2003",5603962500,-2170692600,"Latin America & Caribbean","Other"
"114752","San Marino",0,"2003",0,0,"Europe & Central Asia","Other"
"114768","Somalia",0,"2003",0,0,"Sub-Saharan Africa","Other"
"114775","Serbia",4653561493,"2003",8380257843,-3726696350,"Europe & Central Asia","Other"
"114788","South Sudan",0,"2003",0,0,"Sub-Saharan Africa","Other"
"114789","Sao Tome and Principe",0,"2003",0,0,"Sub-Saharan Africa","Other"
"114806","Suriname",0,"2003",0,0,"Latin America & Caribbean","Other"
"114823","Slovenia",15114768715,"2003",15208840218,-94071503,"Europe & Central Asia","Other"
"114840","Sweden",1.36564e+11,"2003",1.1557e+11,2.0994e+10,"Europe & Central Asia","Other"
"114857","Seychelles",627255559.5,"2003",610559020.1,16696539.4,"Sub-Saharan Africa","Other"
"114868","Chad",674122157.2,"2003",1607680690,-933558532.8,"Sub-Saharan Africa","Other"
"114885","Togo",725853721.7,"2003",989424403.8,-263570682.1,"Sub-Saharan Africa","Other"
"114902","Thailand",93686958534,"2003",84013658080,9673300454,"East Asia & Pacific","Other"
"114919","Tajikistan",994316325.9,"2003",1146860913,-152544587.1,"Europe & Central Asia","Other"
"114936","Turkmenistan",1949084323,"2003",1828838801,120245522,"Europe & Central Asia","Other"
"114953","Timor-Leste",9.6e+07,"2003",575600000,-479600000,"East Asia & Pacific","Other"
"114965","Tonga",39211569.12,"2003",114642997,-75431427.88,"East Asia & Pacific","Other"
"114982","Tunisia",10839425689,"2003",11779200621,-939774932,"Middle East & North Africa","Other"
"114999","Turkey",69359206476,"2003",72836672663,-3477466187,"Europe & Central Asia","Other"
"115016","Tanzania",2297025915,"2003",2336989595,-39963680,"Sub-Saharan Africa","Other"
"115033","Uganda",721542170,"2003",1596784201,-875242031,"Sub-Saharan Africa","Other"
"115050","Ukraine",27388564892,"2003",26431263713,957301179,"Europe & Central Asia","Other"
"115067","Uruguay",3304408129,"2003",2930314109,374094020,"Latin America & Caribbean","Other"
"115084","Uzbekistan",3875170383,"2003",3265492001,609678382,"Europe & Central Asia","Other"
"115101","Vietnam",22415697884,"2003",26759132852,-4343434968,"East Asia & Pacific","Other"
"115118","Vanuatu",136092224.2,"2003",151862848.8,-15770624.6,"East Asia & Pacific","Other"
"115135","Samoa",103683579.8,"2003",150629637.4,-46946057.6,"East Asia & Pacific","Other"
"115152","South Africa",47117929330,"2003",42967335122,4150594208,"Sub-Saharan Africa","Other"
"115169","Zambia",1258986753,"2003",1795489025,-536502272,"Sub-Saharan Africa","Other"
"115186","Zimbabwe",1855571300,"2003",2179631000,-324059700,"Sub-Saharan Africa","Other"
"115193","Afghanistan",1616202976,"2004",3170769087,-1554566111,"South Asia","Other"
"115203","Angola",13749769575,"2004",10645428494,3104341081,"Sub-Saharan Africa","Other"
"115220","Albania",1596260273,"2004",3220863616,-1624603343,"Europe & Central Asia","Other"
"115237","United Arab Emirates",93968686181,"2004",78428046290,15540639891,"Middle East & North Africa","Other"
"115254","Argentina",39266996606,"2004",27736672324,11530324282,"Latin America & Caribbean","Other"
"115271","Armenia",1063499859,"2004",1620292436,-556792577,"Europe & Central Asia","Other"
"115288","Australia",1.05368e+11,"2004",1.21992e+11,-1.6624e+10,"East Asia & Pacific","Other"
"115305","Austria",1.41025e+11,"2004",1.32173e+11,8.852e+09,"Europe & Central Asia","Other"
"115322","Azerbaijan",4235066653,"2004",6312201079,-2077134426,"Europe & Central Asia","Other"
"115339","Burundi",63635537.87,"2004",225367196.2,-161731658.33,"Sub-Saharan Africa","Other"
"115356","Belgium",2.60992e+11,"2004",2.43552e+11,1.744e+10,"Europe & Central Asia","Other"
"115373","Benin",850866805.2,"2004",1245729576,-394862770.8,"Sub-Saharan Africa","Other"
"115390","Burkina Faso",548132371,"2004",1248353161,-700220790,"Sub-Saharan Africa","Other"
"115407","Bangladesh",7257329710,"2004",10229675556,-2972345846,"South Asia","Other"
"115424","Bulgaria",10713415021,"2004",13630182211,-2916767190,"Europe & Central Asia","Other"
"115441","Bahrain",10336702128,"2004",8170478723,2166223405,"Middle East & North Africa","Other"
"115458","Bosnia and Herzegovina",2946920635,"2004",7082920635,-4.136e+09,"Europe & Central Asia","Other"
"115475","Belarus",15711851852,"2004",17184722222,-1472870370,"Europe & Central Asia","Other"
"115492","Belize",534853450,"2004",618982100,-84128650,"Latin America & Caribbean","Other"
"115509","Bolivia",2731911668,"2004",2309688004,422223664,"Latin America & Caribbean","Other"
"115526","Brazil",1.10744e+11,"2004",87897949124,22846050876,"Latin America & Caribbean","Target"
"115543","Barbados",1435900000,"2004",1734650000,-298750000,"Latin America & Caribbean","Other"
"115560","Bhutan",218024620.5,"2004",436818186.2,-218793565.7,"South Asia","Other"
"115577","Botswana",4444139019,"2004",3706961580,737177439,"Sub-Saharan Africa","Other"
"115594","Central African Republic",177784785.8,"2004",244440120.2,-66655334.4,"Sub-Saharan Africa","Other"
"115611","Canada",3.81529e+11,"2004",3.36556e+11,4.4973e+10,"North America","Other"
"115628","Switzerland",2.0288e+11,"2004",1.67604e+11,3.5276e+10,"Europe & Central Asia","Other"
"115645","Chile",39488088029,"2004",29694953337,9793134692,"Latin America & Caribbean","Other"
"115662","China",6.07357e+11,"2004",5.56183e+11,5.1174e+10,"East Asia & Pacific","Target"
"115679","Cameroon",3958470638,"2004",4222751576,-264280938,"Sub-Saharan Africa","Other"
"115696","Colombia",19634334392,"2004",22352723852,-2718389460,"Latin America & Caribbean","Other"
"115713","Comoros",55894065.27,"2004",170294421.9,-114400356.63,"Sub-Saharan Africa","Other"
"115730","Costa Rica",7855439783,"2004",8011993438,-156553655,"Latin America & Caribbean","Other"
"115747","Cuba",6120800000,"2004",5841100000,279700000,"Latin America & Caribbean","Other"
"115764","Cyprus",9853625000,"2004",9875112500,-21487500,"Europe & Central Asia","Other"
"115781","Czech Republic",68328119285,"2004",67359862723,968256562,"Europe & Central Asia","Other"
"115798","Germany",9.99378e+11,"2004",8.57267e+11,1.42111e+11,"Europe & Central Asia","Other"
"115815","Djibouti",0,"2004",0,0,"Middle East & North Africa","Other"
"115832","Dominica",130478222.2,"2004",174111518.5,-43633296.3,"Latin America & Caribbean","Other"
"115834","Denmark",1.10424e+11,"2004",96223898783,14200101217,"Europe & Central Asia","Other"
"115851","Dominican Republic",9337421781,"2004",9123310455,214111326,"Latin America & Caribbean","Other"
"115868","Algeria",34175415032,"2004",21884326066,12291088966,"Middle East & North Africa","Other"
"115885","Ecuador",8984844000,"2004",9554409000,-569565000,"Latin America & Caribbean","Other"
"115902","Eritrea",64052293.74,"2004",663164475.1,-599112181.36,"Sub-Saharan Africa","Other"
"115919","Spain",2.69302e+11,"2004",3.1053e+11,-4.1228e+10,"Europe & Central Asia","Other"
"115936","Estonia",7418606957,"2004",8368425093,-949818136,"Europe & Central Asia","Other"
"115953","Ethiopia",0,"2004",0,0,"Sub-Saharan Africa","Other"
"115970","Finland",75931214303,"2004",63757139310,12174074993,"Europe & Central Asia","Other"
"115987","Fiji",1467801500,"2004",1920600115,-452798615,"East Asia & Pacific","Other"
"116004","France",5.60012e+11,"2004",5.38587e+11,2.1425e+10,"Europe & Central Asia","Other"
"116021","Gabon",4268998464,"2004",2073131765,2195866699,"Sub-Saharan Africa","Other"
"116038","Georgia",1617346687,"2004",2469517745,-852171058,"Europe & Central Asia","Other"
"116054","Ghana",3490673152,"2004",5361416565,-1870743413,"Sub-Saharan Africa","Other"
"116071","Guinea",902874206.9,"2004",946513576.3,-43639369.4,"Sub-Saharan Africa","Other"
"116088","Guinea-Bissau",98042211.32,"2004",140134374.5,-42092163.18,"Sub-Saharan Africa","Other"
"116105","Equatorial Guinea",0,"2004",0,0,"Sub-Saharan Africa","Other"
"116122","Greece",49807418301,"2004",70208942637,-20401524336,"Europe & Central Asia","Other"
"116139","Grenada",197736925.9,"2004",319120963,-121384037.1,"Latin America & Caribbean","Other"
"116156","Guatemala",6464752709,"2004",10090008721,-3625256012,"Latin America & Caribbean","Other"
"116173","Guyana",752856480.5,"2004",828486192.4,-75629711.9,"Latin America & Caribbean","Other"
"116190","Honduras",5124977595,"2004",6757991016,-1633013421,"Latin America & Caribbean","Other"
"116207","Croatia",16402963192,"2004",18904156247,-2501193055,"Europe & Central Asia","Other"
"116224","Haiti",543181067.9,"2004",1556942663,-1013761595.1,"Latin America & Caribbean","Other"
"116241","Hungary",61956149030,"2004",66027932515,-4071783485,"Europe & Central Asia","Other"
"116258","Indonesia",82744351781,"2004",70744690514,11999661267,"East Asia & Pacific","Other"
"116275","India",1.26648e+11,"2004",1.3931e+11,-1.2662e+10,"South Asia","Target"
"116292","Ireland",1.56137e+11,"2004",1.28266e+11,2.7871e+10,"Europe & Central Asia","Other"
"116309","Iraq",20610853097,"2004",23428329928,-2817476831,"Middle East & North Africa","Other"
"116325","Iceland",4480162918,"2004",5216250753,-736087835,"Europe & Central Asia","Other"
"116342","Israel",52996876394,"2004",52894466756,102409638,"Middle East & North Africa","Other"
"116359","Italy",4.32727e+11,"2004",4.22258e+11,1.0469e+10,"Europe & Central Asia","Other"
"116376","Jamaica",3811085752,"2004",5255575481,-1444489729,"Latin America & Caribbean","Other"
"116393","Jordan",5998589563,"2004",9406911142,-3408321579,"Middle East & North Africa","Other"
"116410","Japan",6.24623e+11,"2004",5.27274e+11,9.7349e+10,"East Asia & Pacific","Other"
"116426","Kazakhstan",22654791782,"2004",18947365751,3707426031,"Europe & Central Asia","Other"
"116443","Kenya",4283010819,"2004",5290013363,-1007002544,"Sub-Saharan Africa","Other"
"116460","Cambodia",3395176611,"2004",3784818547,-389641936,"East Asia & Pacific","Other"
"116477","Kiribati",12470583.91,"2004",93162597.44,-80692013.53,"East Asia & Pacific","Other"
"116482","Kuwait",33831014591,"2004",19246691551,14584323040,"Middle East & North Africa","Other"
"116499","Lebanon",7554315108,"2004",11863535962,-4309220854,"Middle East & North Africa","Other"
"116516","Liberia",606566300,"2004",1999212000,-1392645700,"Sub-Saharan Africa","Other"
"116533","Libya",21117445538,"2004",10722807615,10394637923,"Middle East & North Africa","Other"
"116550","Sri Lanka",7300256942,"2004",9122927167,-1822670225,"South Asia","Other"
"116567","Lesotho",0,"2004",0,0,"Sub-Saharan Africa","Other"
"116584","Lithuania",10723990437,"2004",12317922131,-1593931694,"Europe & Central Asia","Other"
"116601","Luxembourg",53080876583,"2004",44457047430,8623829153,"Europe & Central Asia","Other"
"116618","Latvia",5617268115,"2004",7852404059,-2235135944,"Europe & Central Asia","Other"
"116635","Morocco",16759442727,"2004",19968118742,-3208676015,"Middle East & North Africa","Other"
"116652","Moldova",1330145600,"2004",2117707389,-787561789,"Europe & Central Asia","Other"
"116669","Madagascar",1424232723,"2004",2072165751,-647933028,"Sub-Saharan Africa","Other"
"116686","Maldives",0,"2004",0,0,"South Asia","Other"
"116703","Mexico",2.22269e+11,"2004",2.3475e+11,-1.2481e+10,"Latin America & Caribbean","Other"
"116720","Marshall Islands",39798240.58,"2004",112025441.9,-72227201.32,"East Asia & Pacific","Other"
"116722","Mali",1289098229,"2004",1722328562,-433230333,"Sub-Saharan Africa","Other"
"116739","Malta",6272795217,"2004",6353388142,-80592925,"Middle East & North Africa","Other"
"116755","Myanmar",19733138.16,"2004",14912668.78,4820469.38,"East Asia & Pacific","Other"
"116772","Montenegro",712090886.5,"2004",1184751676,-472660789.5,"Europe & Central Asia","Other"
"116789","Mongolia",1210933088,"2004",1405234670,-194301582,"East Asia & Pacific","Other"
"116806","Mozambique",1976104414,"2004",3298417150,-1322312736,"Sub-Saharan Africa","Other"
"116823","Mauritania",470267924.5,"2004",1221237736,-750969811.5,"Sub-Saharan Africa","Other"
"116840","Mauritius",3449606342,"2004",3601069149,-151462807,"Sub-Saharan Africa","Other"
"116857","Malawi",655182957.6,"2004",1133832239,-478649281.4,"Sub-Saharan Africa","Other"
"116874","Malaysia",1.43928e+11,"2004",1.18513e+11,2.5415e+10,"East Asia & Pacific","Other"
"116891","Namibia",2630325000,"2004",2780114572,-149789572,"Sub-Saharan Africa","Other"
"116908","Niger",530113681.1,"2004",851943875.7,-321830194.6,"Sub-Saharan Africa","Other"
"116925","Nigeria",27623348089,"2004",15878147174,11745200915,"Sub-Saharan Africa","Other"
"116942","Nicaragua",1336449667,"2004",2557900747,-1221451080,"Latin America & Caribbean","Other"
"116959","Netherlands",4.13321e+11,"2004",3.61777e+11,5.1544e+10,"Europe & Central Asia","Other"
"116976","Norway",1.0869e+11,"2004",73845982673,34844017327,"Europe & Central Asia","Other"
"116993","Nepal",1213488963,"2004",2143236207,-929747244,"South Asia","Other"
"117010","New Zealand",30697142857,"2004",30398655462,298487395,"East Asia & Pacific","Other"
"117027","Oman",12723016905,"2004",9625487646,3097529259,"Middle East & North Africa","Other"
"117044","Pakistan",15350078166,"2004",14337311100,1012767066,"South Asia","Other"
"117061","Panama",8672878000,"2004",9891553000,-1218675000,"Latin America & Caribbean","Other"
"117078","Peru",15298201418,"2004",12701974339,2596227079,"Latin America & Caribbean","Other"
"117095","Philippines",44381431196,"2004",49404312617,-5022881421,"East Asia & Pacific","Other"
"117112","Palau",67606900,"2004",141126500,-73519600,"East Asia & Pacific","Other"
"117115","Papua New Guinea",2833996151,"2004",2313836701,520159450,"East Asia & Pacific","Other"
"117132","Poland",87410323710,"2004",94256069554,-6845745844,"Europe & Central Asia","Other"
"117149","Portugal",51561877328,"2004",67177797368,-15615920040,"Europe & Central Asia","Other"
"117166","Paraguay",4397197655,"2004",3312407417,1084790238,"Latin America & Caribbean","Other"
"117183","Qatar",20363186813,"2004",8315659341,12047527472,"Middle East & North Africa","Other"
"117200","Romania",27161319974,"2004",33975058982,-6813739008,"Europe & Central Asia","Other"
"117217","Russia",2.03415e+11,"2004",1.30993e+11,7.2422e+10,"Europe & Central Asia","Target"
"117234","Rwanda",232361645.8,"2004",517259532.9,-284897887.1,"Sub-Saharan Africa","Other"
"117251","Saudi Arabia",1.31921e+11,"2004",62350400000,69570600000,"Middle East & North Africa","Other"
"117268","Sudan",3810409600,"2004",4298436082,-488026482,"Sub-Saharan Africa","Other"
"117285","Senegal",2759309510,"2004",4043461410,-1284151900,"Sub-Saharan Africa","Other"
"117302","Singapore",2.47128e+11,"2004",2.17028e+11,3.01e+10,"East Asia & Pacific","Other"
"117319","Solomon Islands",116023354.3,"2004",158924205.4,-42900851.1,"East Asia & Pacific","Other"
"117336","Sierra Leone",238584015.1,"2004",421775811.6,-183191796.5,"Sub-Saharan Africa","Other"
"117353","El Salvador",3555578400,"2004",6021905400,-2466327000,"Latin America & Caribbean","Other"
"117370","San Marino",0,"2004",0,0,"Europe & Central Asia","Other"
"117386","Somalia",0,"2004",0,0,"Sub-Saharan Africa","Other"
"117393","Serbia",6021306443,"2004",12588189047,-6566882604,"Europe & Central Asia","Other"
"117406","South Sudan",0,"2004",0,0,"Sub-Saharan Africa","Other"
"117407","Sao Tome and Principe",0,"2004",0,0,"Sub-Saharan Africa","Other"
"117424","Suriname",0,"2004",0,0,"Latin America & Caribbean","Other"
"117441","Slovenia",18946986547,"2004",19444956153,-497969606,"Europe & Central Asia","Other"
"117458","Sweden",1.65839e+11,"2004",1.3683e+11,2.9009e+10,"Europe & Central Asia","Other"
"117475","Seychelles",621180909.1,"2004",684576418.2,-63395509.1,"Sub-Saharan Africa","Other"
"117486","Chad",2252004979,"2004",2241006278,10998701,"Sub-Saharan Africa","Other"
"117503","Togo",747027290.6,"2004",1120972532,-373945241.4,"Sub-Saharan Africa","Other"
"117520","Thailand",1.14063e+11,"2004",1.06227e+11,7.836e+09,"East Asia & Pacific","Other"
"117537","Tajikistan",1219659990,"2004",1444874600,-225214610,"Europe & Central Asia","Other"
"117554","Turkmenistan",2030569708,"2004",2025937934,4631774,"Europe & Central Asia","Other"
"117571","Timor-Leste",720600000,"2004",490300000,230300000,"East Asia & Pacific","Other"
"117583","Tonga",45131250.92,"2004",130587231.8,-85455980.88,"East Asia & Pacific","Other"
"117600","Tunisia",13165877158,"2004",13947330389,-781453231,"Middle East & North Africa","Other"
"117617","Turkey",92090930901,"2004",1.02691e+11,-10600069099,"Europe & Central Asia","Other"
"117634","Tanzania",2674833272,"2004",2927990514,-253157242,"Sub-Saharan Africa","Other"
"117651","Uganda",1008178396,"2004",1807481101,-799302705,"Sub-Saharan Africa","Other"
"117668","Ukraine",39057153600,"2004",34689415304,4367738296,"Europe & Central Asia","Other"
"117685","Uruguay",4394994712,"2004",4018907625,376087087,"Latin America & Caribbean","Other"
"117702","Uzbekistan",5027333203,"2004",4187143838,840189365,"Europe & Central Asia","Other"
"117719","Vietnam",27134530701,"2004",33292010669,-6157479968,"East Asia & Pacific","Other"
"117736","Vanuatu",166437069.5,"2004",193836658,-27399588.5,"East Asia & Pacific","Other"
"117753","Samoa",118514912.3,"2004",177223298,-58708385.7,"East Asia & Pacific","Other"
"117770","South Africa",58303694631,"2004",58633002062,-329307431,"Sub-Saharan Africa","Other"
"117787","Zambia",2086548348,"2004",2318788047,-232239699,"Sub-Saharan Africa","Other"
"117804","Zimbabwe",2001178100,"2004",2413376200,-412198100,"Sub-Saharan Africa","Other"
"117811","Afghanistan",1766397064,"2005",4394495194,-2628098130,"South Asia","Other"
"117821","Angola",24225663184,"2005",15181994766,9043668418,"Sub-Saharan Africa","Other"
"117838","Albania",1853023371,"2005",3853668208,-2000644837,"Europe & Central Asia","Other"
"117855","United Arab Emirates",1.22071e+11,"2005",93862491491,28208508509,"Middle East & North Africa","Other"
"117872","Argentina",46198180131,"2005",34392237787,11805942344,"Latin America & Caribbean","Other"
"117889","Armenia",1411788277,"2005",2118459148,-706670871,"Europe & Central Asia","Other"
"117906","Australia",1.26652e+11,"2005",1.45658e+11,-1.9006e+10,"East Asia & Pacific","Other"
"117923","Austria",1.53626e+11,"2005",1.43497e+11,1.0129e+10,"Europe & Central Asia","Other"
"117940","Azerbaijan",8337000212,"2005",7007086947,1329913265,"Europe & Central Asia","Other"
"117957","Burundi",69261008.83,"2005",322845670.2,-253584661.37,"Sub-Saharan Africa","Other"
"117974","Belgium",2.84796e+11,"2005",2.70594e+11,1.4202e+10,"Europe & Central Asia","Other"
"117991","Benin",909438883.6,"2005",1291452507,-382013623.4,"Sub-Saharan Africa","Other"
"118008","Burkina Faso",532286217.9,"2005",1408926910,-876640692.1,"Sub-Saharan Africa","Other"
"118025","Bangladesh",9994813008,"2005",13891430894,-3896617886,"South Asia","Other"
"118042","Bulgaria",12703259005,"2005",17080617496,-4377358491,"Europe & Central Asia","Other"
"118059","Bahrain",13396808511,"2005",10286968085,3109840426,"Middle East & North Africa","Other"
"118076","Bosnia and Herzegovina",3549945953,"2005",8039422649,-4489476696,"Europe & Central Asia","Other"
"118093","Belarus",18063463324,"2005",17848607242,214856082,"Europe & Central Asia","Other"
"118110","Belize",609026800,"2005",698550150,-89523350,"Latin America & Caribbean","Other"
"118127","Bolivia",3394519904,"2005",3064661856,329858048,"Latin America & Caribbean","Other"
"118144","Brazil",1.35919e+11,"2005",1.05595e+11,3.0324e+10,"Latin America & Caribbean","Target"
"118161","Barbados",1711700000,"2005",2016750000,-305050000,"Latin America & Caribbean","Other"
"118178","Bhutan",313215333.3,"2005",527747498.9,-214532165.6,"South Asia","Other"
"118195","Botswana",5255909518,"2005",3533676425,1722233093,"Sub-Saharan Africa","Other"
"118212","Central African Republic",178708437.5,"2005",290317082.7,-111608645.2,"Sub-Saharan Africa","Other"
"118229","Canada",4.30267e+11,"2005",3.84891e+11,4.5376e+10,"North America","Other"
"118246","Switzerland",2.19836e+11,"2005",1.90201e+11,2.9635e+10,"Europe & Central Asia","Other"
"118263","Chile",49382442844,"2005",38680972557,10701470287,"Latin America & Caribbean","Other"
"118280","China",7.73339e+11,"2005",6.48712e+11,1.24627e+11,"East Asia & Pacific","Target"
"118297","Cameroon",4413882091,"2005",4731960094,-318078003,"Sub-Saharan Africa","Other"
"118314","Colombia",24713096911,"2005",29781963972,-5068867061,"Latin America & Caribbean","Other"
"118331","Comoros",57752590.8,"2005",175952404.6,-118199813.8,"Sub-Saharan Africa","Other"
"118348","Costa Rica",8712270491,"2005",9172016268,-459745777,"Latin America & Caribbean","Other"
"118365","Cuba",8962900000,"2005",7822300000,1140600000,"Latin America & Caribbean","Other"
"118382","Cyprus",10265961945,"2005",10364183559,-98221614,"Europe & Central Asia","Other"
"118399","Czech Republic",84742000384,"2005",81541235693,3200764691,"Europe & Central Asia","Other"
"118416","Germany",1.07991e+12,"2005",9.3513e+11,1.4478e+11,"Europe & Central Asia","Other"
"118433","Djibouti",0,"2005",0,0,"Middle East & North Africa","Other"
"118450","Dominica",129259259.3,"2005",196296296.3,-67037037,"Latin America & Caribbean","Other"
"118452","Denmark",1.25495e+11,"2005",1.10938e+11,1.4557e+10,"Europe & Central Asia","Other"
"118469","Dominican Republic",10232937176,"2005",12035740836,-1802803660,"Latin America & Caribbean","Other"
"118486","Algeria",48714923163,"2005",24843326827,23871596336,"Middle East & North Africa","Other"
"118503","Ecuador",11463499000,"2005",11821905000,-358406000,"Latin America & Caribbean","Other"
"118520","Eritrea",67725792.07,"2005",603478679.6,-535752887.53,"Sub-Saharan Africa","Other"
"118537","Spain",2.85474e+11,"2005",3.43333e+11,-5.7859e+10,"Europe & Central Asia","Other"
"118554","Estonia",9230837707,"2005",9945822286,-714984579,"Europe & Central Asia","Other"
"118571","Ethiopia",0,"2005",0,0,"Sub-Saharan Africa","Other"
"118588","Finland",82296977988,"2005",74357666957,7939311031,"Europe & Central Asia","Other"
"118605","Fiji",1597483560,"2005",1957994086,-360510526,"East Asia & Pacific","Other"
"118622","France",5.9368e+11,"2005",5.91805e+11,1.875e+09,"Europe & Central Asia","Other"
"118639","Gabon",5748214916,"2005",2293295083,3454919833,"Sub-Saharan Africa","Other"
"118656","Georgia",2163550061,"2005",3305928257,-1142378196,"Europe & Central Asia","Other"
"118672","Ghana",3911596602,"2005",6623811100,-2712214498,"Sub-Saharan Africa","Other"
"118689","Guinea",1021679596,"2005",1031237407,-9557811,"Sub-Saharan Africa","Other"
"118706","Guinea-Bissau",94765920.44,"2005",147688552.2,-52922631.76,"Sub-Saharan Africa","Other"
"118723","Equatorial Guinea",7183409023,"2005",3583355428,3600053595,"Sub-Saharan Africa","Other"
"118740","Greece",52808084318,"2005",73315604776,-20507520458,"Europe & Central Asia","Other"
"118757","Grenada",148871259.3,"2005",396159888.9,-247288629.6,"Latin America & Caribbean","Other"
"118774","Guatemala",6817724662,"2005",11155024024,-4337299362,"Latin America & Caribbean","Other"
"118791","Guyana",698037584,"2005",905124012.5,-207086428.5,"Latin America & Caribbean","Other"
"118808","Honduras",5707066081,"2005",7494273021,-1787206940,"Latin America & Caribbean","Other"
"118825","Croatia",17846645333,"2005",20633676260,-2787030927,"Europe & Central Asia","Other"
"118842","Haiti",605171352.3,"2005",1850861892,-1245690539.7,"Latin America & Caribbean","Other"
"118859","Hungary",70702972455,"2005",73251717961,-2548745506,"Europe & Central Asia","Other"
"118876","Indonesia",97387627235,"2005",85533800864,11853826371,"East Asia & Pacific","Other"
"118893","India",1.60838e+11,"2005",1.83736e+11,-2.2898e+10,"South Asia","Target"
"118910","Ireland",1.68438e+11,"2005",1.45393e+11,2.3045e+10,"Europe & Central Asia","Other"
"118927","Iraq",27149419158,"2005",30669639946,-3520220788,"Middle East & North Africa","Other"
"118943","Iceland",5111368385,"2005",7093775187,-1982406802,"Europe & Central Asia","Other"
"118960","Israel",58113287430,"2005",58275508612,-162221182,"Middle East & North Africa","Other"
"118977","Italy",4.56712e+11,"2005",4.58759e+11,-2.047e+09,"Europe & Central Asia","Other"
"118994","Jamaica",3952160000,"2005",6186480000,-2234320000,"Latin America & Caribbean","Other"
"119011","Jordan",6713822285,"2005",11859379408,-5145557123,"Middle East & North Africa","Other"
